street_name,type,s_node_id,e_node_id,long_snode,lat_snode,long_enode,lat_enode
Quốc lộ 1,trunk_link,3638264158,2210847656,106.6312363,10.8512005,106.6313624,10.8513039
Quốc lộ 1,trunk_link,2210847656,3638264170,106.6313624,10.8513039,106.6314479,10.8514118
Quốc lộ 1,trunk_link,3638264170,2210847660,106.6314479,10.8514118,106.6315131,10.8515338
Quốc lộ 1,trunk_link,2210847660,2210847658,106.6315131,10.8515338,106.6315414,10.8516252
Quốc lộ 1,trunk_link,2210847658,5733511256,106.6315414,10.8516252,106.6315442,10.8516631
Quốc lộ 1,trunk_link,5733511256,3638264157,106.6315442,10.8516631,106.6315502,10.8517458
Quốc lộ 1,trunk_link,3638264157,4069480169,106.6315502,10.8517458,106.6316064,10.8519003
Quốc lộ 1,trunk_link,4069480169,2867873946,106.6316064,10.8519003,106.6316703,10.852026
Quốc lộ 1,trunk_link,2867873946,4069480170,106.6316703,10.852026,106.6317512,10.852126
Quốc lộ 1,trunk_link,4069480170,2210847655,106.6317512,10.852126,106.6318276,10.8522093
Quốc lộ 1,trunk_link,2210847655,5468534958,106.6318276,10.8522093,106.6319908,10.8524225
Quốc lộ 1,trunk_link,3636147060,3636147082,106.6263533,10.8507734,106.6261847,10.8506968
Quốc lộ 1,trunk_link,3636147067,2210737290,106.6259403,10.8504862,106.6258311,10.8502831
Quốc lộ 1,trunk,2210881678,4069480151,106.6468486,10.8607218,106.6468008,10.8606847
Quốc lộ 1,trunk,4069480151,2210881679,106.6468008,10.8606847,106.6450849,10.8597391
Quốc lộ 1,trunk,2210881679,2210881683,106.6450849,10.8597391,106.6426829,10.8584535
Quốc lộ 1,trunk,2210881683,3164011051,106.6426829,10.8584535,106.6397066,10.8568139
Quốc lộ 1,trunk,3164011051,5765420789,106.6397066,10.8568139,106.6393253,10.8566004
Quốc lộ 1,trunk,2247676302,2247676301,106.6475631,10.8610908,106.6473484,10.8610111
Quốc lộ 1,trunk,2247676301,2210881678,106.6473484,10.8610111,106.6468486,10.8607218
Quốc lộ 1,trunk,2240979363,4069455239,106.6642329,10.8617199,106.6635629,10.8617056
Quốc lộ 1,trunk,4069455239,4069455237,106.6635629,10.8617056,106.6628611,10.8616705
Quốc lộ 1,trunk,4069455237,5655597841,106.6628611,10.8616705,106.6625651,10.8616558
Quốc lộ 1,trunk,5655597841,4069455238,106.6625651,10.8616558,106.6621823,10.861651
Quốc lộ 1,trunk,4069455238,5767136300,106.6621823,10.861651,106.6621533,10.8616509
Quốc lộ 1,trunk,5767136300,2210887056,106.6621533,10.8616509,106.6614894,10.8616489
Quốc lộ 1,trunk,2210887056,4069455236,106.6614894,10.8616489,106.6610185,10.8616605
Quốc lộ 1,trunk,4069455236,4069455235,106.6610185,10.8616605,106.6605405,10.8616844
Quốc lộ 1,trunk,4069455235,4069455233,106.6605405,10.8616844,106.6596022,10.861732
Quốc lộ 1,trunk,4069455233,4069455234,106.6596022,10.861732,106.6586551,10.8617623
Quốc lộ 1,trunk,4069455234,2210887057,106.6586551,10.8617623,106.6577305,10.8618085
Quốc lộ 1,trunk,2210887057,4069455232,106.6577305,10.8618085,106.6571905,10.8618382
Quốc lộ 1,trunk,4069455232,5767101905,106.6571905,10.8618382,106.6571593,10.8618398
Quốc lộ 1,trunk,5767101905,5767101904,106.6571593,10.8618398,106.6570274,10.8618466
Quốc lộ 1,trunk,5767101904,5767101938,106.6570274,10.8618466,106.6568238,10.8618566
Quốc lộ 1,trunk,5767101938,4069455231,106.6568238,10.8618566,106.656549,10.8618702
Quốc lộ 1,trunk,4069455231,3164009011,106.656549,10.8618702,106.6552876,10.86192
Quốc lộ 1,trunk,3164009011,4069492250,106.6552876,10.86192,106.6551423,10.8619433
Quốc lộ 1,trunk,4069492250,2210883966,106.6551423,10.8619433,106.6550004,10.8619625
Quốc lộ 1,trunk,2210883966,5655597835,106.6550004,10.8619625,106.6548877,10.861973
Quốc lộ 1,trunk,1499680490,3648397944,106.5953622,10.6922138,106.5955799,10.6928175
Quốc lộ 1,trunk,3648397944,3168995665,106.5955799,10.6928175,106.595603,10.6928815
Quốc lộ 1,trunk,3168995665,2297788847,106.595603,10.6928815,106.5963718,10.6952995
Quốc lộ 1,trunk,2297788847,5767087734,106.5963718,10.6952995,106.59679,10.6966172
Quốc lộ 1,trunk,5767087734,2212444895,106.59679,10.6966172,106.5968354,10.6967601
Quốc lộ 1,trunk,2212444895,4066837831,106.5968354,10.6967601,106.5969912,10.697247
Quốc lộ 1,trunk,4066837831,4066837830,106.5969912,10.697247,106.5971115,10.6976782
Quốc lộ 1,trunk,4066837830,3169000941,106.5971115,10.6976782,106.5972424,10.698485
Quốc lộ 1,trunk,3169000941,2212444901,106.5972424,10.698485,106.5973168,10.6989197
Quốc lộ 1,trunk,2212444901,5753114886,106.5973168,10.6989197,106.5974191,10.6995923
Quốc lộ 1,trunk,5753114886,4066842137,106.5974191,10.6995923,106.5974614,10.6998702
Quốc lộ 1,trunk,4066842137,4066842138,106.5974614,10.6998702,106.5974894,10.7001822
Quốc lộ 1,trunk,4066842138,2212444898,106.5974894,10.7001822,106.5974754,10.7002694
Quốc lộ 1,trunk,2212532442,2270169920,106.6017175,10.7277361,106.601694,10.727597
Quốc lộ 1,trunk,2270169920,5468660816,106.601694,10.727597,106.601552,10.7267221
Quốc lộ 1,trunk,5468660816,5738161028,106.601552,10.7267221,106.6014419,10.7260989
Quốc lộ 1,trunk,5738161028,5738158919,106.6014419,10.7260989,106.6013272,10.7253603
Quốc lộ 1,trunk,5738158919,5738161053,106.6013272,10.7253603,106.6013037,10.7252089
Quốc lộ 1,trunk,5738161053,5758104218,106.6013037,10.7252089,106.6012118,10.7246169
Quốc lộ 1,trunk,5758104218,2212532444,106.6012118,10.7246169,106.6011283,10.7240789
Quốc lộ 1,trunk,2212532444,5735541514,106.6011283,10.7240789,106.6011188,10.7239625
Quốc lộ 1,trunk,5735541514,2242412982,106.6011188,10.7239625,106.6011105,10.7238617
Quốc lộ 1,trunk,5758103765,4066783649,106.5924564,10.7531352,106.5924887,10.7530079
Quốc lộ 1,trunk,4066783649,5758103813,106.5924887,10.7530079,106.5925488,10.7527427
Quốc lộ 1,trunk,5758103813,2242385044,106.5925488,10.7527427,106.5926101,10.7524091
Quốc lộ 1,trunk,2242385044,3164034697,106.5926101,10.7524091,106.592672,10.7521345
Quốc lộ 1,trunk,3164034697,2242384297,106.592672,10.7521345,106.5927764,10.751672
Quốc lộ 1,trunk,2242384297,2867881498,106.5927764,10.751672,106.5928773,10.751326
Quốc lộ 1,trunk,2867881498,4069510926,106.5928773,10.751326,106.5929767,10.7510344
Quốc lộ 1,trunk,4069510926,2212533688,106.5929767,10.7510344,106.5930761,10.7507983
Quốc lộ 1,trunk,2212533688,5758103762,106.5930761,10.7507983,106.5932312,10.7504553
Quốc lộ 1,trunk,5758103762,2867882505,106.5932312,10.7504553,106.5933263,10.7502449
Quốc lộ 1,trunk,2867882505,4066803768,106.5933263,10.7502449,106.5934124,10.7500838
Quốc lộ 1,trunk,4066803768,2212541088,106.5934124,10.7500838,106.5935702,10.7497959
Quốc lộ 1,trunk,5735793408,3382846564,106.6004668,10.8133227,106.6001363,10.8117411
Quốc lộ 1,trunk,3382846564,5735302940,106.6001363,10.8117411,106.6000123,10.8111228
Quốc lộ 1,trunk,5735302940,5735463818,106.6000123,10.8111228,106.5998975,10.8106169
Quốc lộ 1,trunk,5735463818,5735463820,106.5998975,10.8106169,106.5998306,10.8103034
Quốc lộ 1,trunk,5735463820,2242338129,106.5998306,10.8103034,106.5997822,10.8100903
Quốc lộ 1,trunk,2242338129,5735463812,106.5997822,10.8100903,106.5996833,10.8096215
Quốc lộ 1,trunk,5735463812,5735463817,106.5996833,10.8096215,106.5996136,10.8093106
Quốc lộ 1,trunk,5735463817,5735441824,106.5996136,10.8093106,106.5995528,10.8090092
Quốc lộ 1,trunk,5735441824,2212534389,106.5995528,10.8090092,106.5995209,10.808873
Quốc lộ 1,trunk,2212534389,5735463795,106.5995209,10.808873,106.5994598,10.8085567
Quốc lộ 1,trunk,5735463795,2295454064,106.5994598,10.8085567,106.5994429,10.8084753
Quốc lộ 1,trunk,2295454064,5735463794,106.5994429,10.8084753,106.5993447,10.8080224
Quốc lộ 1,trunk,5735463794,5735463789,106.5993447,10.8080224,106.5992619,10.8076886
Quốc lộ 1,trunk,5735463789,5737945655,106.5992619,10.8076886,106.5990679,10.8068296
Quốc lộ 1,trunk,5737945655,2270170271,106.5990679,10.8068296,106.5989364,10.8062476
Quốc lộ 1,trunk,2270170271,5737942885,106.5989364,10.8062476,106.5989101,10.8061125
Quốc lộ 1,trunk,5737942885,3164004920,106.5989101,10.8061125,106.5988144,10.8056223
Quốc lộ 1,trunk,3164004920,5735793248,106.5988144,10.8056223,106.5985799,10.8045511
Quốc lộ 1,trunk,5735793248,5737942876,106.5985799,10.8045511,106.5985496,10.8044125
Quốc lộ 1,trunk,5737942876,5740054703,106.5985496,10.8044125,106.5984903,10.8041418
Quốc lộ 1,trunk,5740054703,3379561239,106.5984903,10.8041418,106.5984603,10.8040047
Quốc lộ 1,trunk,3379561239,3379561204,106.5984603,10.8040047,106.5983013,10.8031908
Quốc lộ 1,trunk,3379561204,5740054685,106.5983013,10.8031908,106.598207,10.8027628
Quốc lộ 1,trunk,5740054685,5740054693,106.598207,10.8027628,106.598128,10.8024038
Quốc lộ 1,trunk,5740054693,3164004922,106.598128,10.8024038,106.5978735,10.8012481
Quốc lộ 1,trunk,3164004922,2386049420,106.5978735,10.8012481,106.5975135,10.7994005
Quốc lộ 1,trunk,2386049420,5740395721,106.5975135,10.7994005,106.5971946,10.7978835
Quốc lộ 1,trunk,5740395721,2270170367,106.5971946,10.7978835,106.5971938,10.7978796
Quốc lộ 1,trunk,2270170367,5743068491,106.5971938,10.7978796,106.5971054,10.7974773
Quốc lộ 1,trunk,5743068491,5023973302,106.5971054,10.7974773,106.5969436,10.7967403
Quốc lộ 1,trunk,5023973302,2241417034,106.5969436,10.7967403,106.5968868,10.7965909
Quốc lộ 1,trunk,2241417034,5758159424,106.5968868,10.7965909,106.5967105,10.7960732
Quốc lộ 1,trunk,5758159424,2386049411,106.5967105,10.7960732,106.5966716,10.7959589
Quốc lộ 1,trunk,2386049411,5748431585,106.5966716,10.7959589,106.5965759,10.7955136
Quốc lộ 1,trunk,5748431585,2241417026,106.5965759,10.7955136,106.596475,10.7950446
Quốc lộ 1,trunk,2241417026,5748432062,106.596475,10.7950446,106.5964255,10.7948426
Quốc lộ 1,trunk,5748432062,2386042639,106.5964255,10.7948426,106.5962638,10.7941833
Quốc lộ 1,trunk,2386042639,2241417029,106.5962638,10.7941833,106.5962161,10.7935954
Quốc lộ 1,trunk,2241417029,5750614581,106.5962161,10.7935954,106.5961992,10.7934392
Quốc lộ 1,trunk,5750614581,5750682278,106.5961992,10.7934392,106.5961812,10.793274
Quốc lộ 1,trunk,5750682278,2928637331,106.5961812,10.793274,106.5961548,10.7930303
Quốc lộ 1,trunk,2928637331,4069532567,106.5961548,10.7930303,106.5960067,10.7923133
Quốc lộ 1,trunk,4069532567,5735793244,106.5960067,10.7923133,106.595799,10.7913758
Quốc lộ 1,trunk,5735793244,3164004918,106.595799,10.7913758,106.5956942,10.7909024
Quốc lộ 1,trunk,3164004918,5737748557,106.5956942,10.7909024,106.5956414,10.7906227
Quốc lộ 1,trunk,5737748557,5752806695,106.5956414,10.7906227,106.595619,10.7905166
Quốc lộ 1,trunk,5752806695,5752806680,106.595619,10.7905166,106.5954978,10.7899431
Quốc lộ 1,trunk,5752806680,2212555541,106.5954978,10.7899431,106.5954881,10.789897
Quốc lộ 1,trunk,2212555541,5735793240,106.5954881,10.789897,106.5954723,10.7898098
Quốc lộ 1,trunk,5735793240,4069523673,106.5954723,10.7898098,106.5952783,10.7888368
Quốc lộ 1,trunk,4069523673,5752828199,106.5952783,10.7888368,106.5952526,10.7887198
Quốc lộ 1,trunk,5752828199,4131975607,106.5952526,10.7887198,106.5950832,10.7879497
Quốc lộ 1,trunk,4131975607,2212544184,106.5950832,10.7879497,106.5950319,10.7876763
Quốc lộ 1,primary,2246657299,4069486247,106.6150092,10.842739,106.6148913,10.8425494
Quốc lộ 1,primary,4069486247,4069486246,106.6148913,10.8425494,106.6147712,10.8423976
Quốc lộ 1,primary,4069486246,2351907450,106.6147712,10.8423976,106.6145823,10.8422179
Quốc lộ 1,primary,2351907450,2242317810,106.6145823,10.8422179,106.6143627,10.8420356
Quốc lộ 1,primary,2242317810,5752850550,106.6143627,10.8420356,106.6142123,10.8418977
Quốc lộ 1,primary,5752850550,5752850569,106.6142123,10.8418977,106.6137904,10.8415041
Quốc lộ 1,primary,5752850569,2295463761,106.6137904,10.8415041,106.6133277,10.8410861
Quốc lộ 1,primary,2295463761,4069486261,106.6133277,10.8410861,106.6131198,10.8408759
Quốc lộ 1,primary,4069486261,5750472590,106.6131198,10.8408759,106.6130822,10.840835
Quốc lộ 1,primary,5750472590,2246658854,106.6130822,10.840835,106.6129627,10.8406576
Quốc lộ 1,trunk,4066783641,5758103819,106.5936618,10.7498336,106.5936434,10.7498652
Quốc lộ 1,trunk,5758103819,4066783653,106.5936434,10.7498652,106.5934378,10.7502185
Quốc lộ 1,trunk,4066783653,2867881489,106.5934378,10.7502185,106.5933086,10.7504793
Quốc lộ 1,trunk,2867881489,4066783650,106.5933086,10.7504793,106.5931776,10.7507714
Quốc lộ 1,trunk,4066783650,366432580,106.5931776,10.7507714,106.5930732,10.7510183
Quốc lộ 1,trunk,366432580,5758103814,106.5930732,10.7510183,106.5929431,10.7513832
Quốc lộ 1,trunk,5758103814,366370749,106.5929431,10.7513832,106.5928864,10.751554
Quốc lộ 1,trunk,366370749,3164034698,106.5928864,10.751554,106.592815,10.7518719
Quốc lộ 1,trunk,3164034698,2867881496,106.592815,10.7518719,106.5927581,10.7521
Quốc lộ 1,trunk,2867881496,4069510925,106.5927581,10.7521,106.5926735,10.7525287
Quốc lộ 1,trunk,4069510925,2242385045,106.5926735,10.7525287,106.5925972,10.7529292
Quốc lộ 1,trunk,2242385045,2928721707,106.5925972,10.7529292,106.5925491,10.7531749
Quốc lộ 1,trunk,2240979343,2240979383,106.7209153,10.8639304,106.7190007,10.8629304
Quốc lộ 1,trunk,366429039,4068497307,106.7092716,10.8587374,106.7096855,10.8587018
Quốc lộ 1,trunk,4068497307,4068497306,106.7096855,10.8587018,106.709915,10.8586957
Quốc lộ 1,trunk,4068497306,2240979394,106.709915,10.8586957,106.7101793,10.8587043
Quốc lộ 1,trunk,2240979394,4068497305,106.7101793,10.8587043,106.7104601,10.8587246
Quốc lộ 1,trunk,4068497305,2240979390,106.7104601,10.8587246,106.7107319,10.8587676
Quốc lộ 1,trunk,2240979390,4068497304,106.7107319,10.8587676,106.7109909,10.8588211
Quốc lộ 1,trunk,4068497304,4068497303,106.7109909,10.8588211,106.7112427,10.8588884
Quốc lộ 1,trunk,4068497303,2240979387,106.7112427,10.8588884,106.7114739,10.8589676
Quốc lộ 1,trunk,2240979387,4068497301,106.7114739,10.8589676,106.7118047,10.8590981
Quốc lộ 1,trunk,4068497301,4068497302,106.7118047,10.8590981,106.7120462,10.8592086
Quốc lộ 1,trunk,4068497302,2240979356,106.7120462,10.8592086,106.7123054,10.8593364
Quốc lộ 1,trunk,2240979356,2240979391,106.7123054,10.8593364,106.7150626,10.8607907
Quốc lộ 1,trunk,2241049900,4938463439,106.7434165,10.8729587,106.7426491,10.8727069
Quốc lộ 1,trunk,4938463439,5758017696,106.7426491,10.8727069,106.742274,10.8725797
Quốc lộ 1,trunk,5758017696,2241049893,106.742274,10.8725797,106.7421926,10.87255
Quốc lộ 1,trunk,2241049893,5772687833,106.7421926,10.87255,106.7419061,10.8724718
Quốc lộ 1,trunk,5772687833,5758019623,106.7419061,10.8724718,106.7416258,10.8724031
Quốc lộ 1,trunk,5758019623,2241049883,106.7416258,10.8724031,106.7414119,10.8723479
Quốc lộ 1,trunk,2241049883,2968017264,106.7414119,10.8723479,106.7409865,10.8722496
Quốc lộ 1,trunk,2968017264,5758017707,106.7409865,10.8722496,106.7406187,10.8721803
Quốc lộ 1,trunk,5758017707,2241049885,106.7406187,10.8721803,106.7406038,10.872177
Quốc lộ 1,trunk,2241049885,5758017694,106.7406038,10.872177,106.7401063,10.8720859
Quốc lộ 1,trunk,5758017694,2241049898,106.7401063,10.8720859,106.7396004,10.8720176
Quốc lộ 1,trunk,2241049898,5767420538,106.7396004,10.8720176,106.7384945,10.8718847
Quốc lộ 1,trunk,5767420538,2241049901,106.7384945,10.8718847,106.7383879,10.8718719
Quốc lộ 1,trunk,2241049901,5767420665,106.7383879,10.8718719,106.7380541,10.871812
Quốc lộ 1,trunk,5767420665,5772493641,106.7380541,10.871812,106.7376729,10.8717563
Quốc lộ 1,trunk,5772493641,2241049881,106.7376729,10.8717563,106.737576,10.8717395
Quốc lộ 1,trunk,2241049881,2968017265,106.737576,10.8717395,106.7370557,10.8716387
Quốc lộ 1,trunk,2968017265,5767715277,106.7370557,10.8716387,106.7369788,10.8716198
Quốc lộ 1,trunk,5767715277,4068478164,106.7369788,10.8716198,106.7365466,10.8714991
Quốc lộ 1,trunk,4068478164,5767715287,106.7365466,10.8714991,106.7362871,10.8714313
Quốc lộ 1,trunk,5767715287,5772493698,106.7362871,10.8714313,106.7362599,10.8714226
Quốc lộ 1,trunk,5772493698,2241049891,106.7362599,10.8714226,106.7358306,10.8712752
Quốc lộ 1,trunk,2241049891,5767715292,106.7358306,10.8712752,106.7354545,10.8711315
Quốc lộ 1,trunk,5767715292,2241049889,106.7354545,10.8711315,106.7351051,10.8709881
Quốc lộ 1,trunk,2241049889,3164004058,106.7351051,10.8709881,106.73459,10.8707493
Quốc lộ 1,trunk,3164004058,5767715295,106.73459,10.8707493,106.7344384,10.8706736
Quốc lộ 1,trunk,5767715295,5772493704,106.7344384,10.8706736,106.7343725,10.8706451
Quốc lộ 1,trunk,5772493704,2241043834,106.7343725,10.8706451,106.7341709,10.8705365
Quốc lộ 1,trunk,2241043834,2241043838,106.7341709,10.8705365,106.7337071,10.8703046
Quốc lộ 1,trunk,2241043838,3744066391,106.7337071,10.8703046,106.733339,10.8701115
Quốc lộ 1,trunk,3744066391,2326573916,106.733339,10.8701115,106.7327394,10.8698192
Quốc lộ 1,trunk,2326573916,2241043832,106.7327394,10.8698192,106.7319981,10.8694476
Quốc lộ 1,trunk,2241043832,2241043836,106.7319981,10.8694476,106.7298782,10.8683955
Quốc lộ 1,trunk,2241043836,3107514197,106.7298782,10.8683955,106.7292545,10.868079
Quốc lộ 1,trunk,3107514197,2963992317,106.7292545,10.868079,106.728314,10.8675761
Quốc lộ 1,trunk,2963992317,2240985476,106.728314,10.8675761,106.7279555,10.8673862
Quốc lộ 1,trunk,2240985476,2240993963,106.7279555,10.8673862,106.7270665,10.866945
Quốc lộ 1,trunk,2240979339,2240979365,106.7190479,10.8628617,106.7196678,10.863147
Quốc lộ 1,trunk,2240979365,2240979409,106.7196678,10.863147,106.7207962,10.863703
Quốc lộ 1,trunk,2240979409,4945644021,106.7207962,10.863703,106.7210298,10.8638124
Quốc lộ 1,trunk,4945644021,2240992105,106.7210298,10.8638124,106.7211783,10.8638764
Quốc lộ 1,trunk,2240992105,370557499,106.7211783,10.8638764,106.7228276,10.8646986
Quốc lộ 1,tertiary,366429039,5653035864,106.7092716,10.8587374,106.7094018,10.8586742
Quốc lộ 1,tertiary,5653035864,366443081,106.7094018,10.8586742,106.7095003,10.8586521
Quốc lộ 1,tertiary,366443081,4068497309,106.7095003,10.8586521,106.7097473,10.858625
Quốc lộ 1,tertiary,4068497309,4068497310,106.7097473,10.858625,106.7100005,10.8585991
Quốc lộ 1,tertiary,4068497310,366382307,106.7100005,10.8585991,106.7102122,10.8585796
Quốc lộ 1,tertiary,366382307,366414552,106.7102122,10.8585796,106.7104456,10.8585864
Quốc lộ 1,tertiary,366414552,5653035882,106.7104456,10.8585864,106.7105257,10.8585945
Quốc lộ 1,tertiary,5653035882,4068497311,106.7105257,10.8585945,106.7107261,10.8586149
Quốc lộ 1,tertiary,4068497311,366469440,106.7107261,10.8586149,106.710989,10.8586521
Quốc lộ 1,tertiary,366469440,4068497312,106.710989,10.8586521,106.7112165,10.8586947
Quốc lộ 1,tertiary,4068497312,366469225,106.7112165,10.8586947,106.7114069,10.8587442
Quốc lộ 1,tertiary,366469225,4068497313,106.7114069,10.8587442,106.7116563,10.8588276
Quốc lộ 1,tertiary,4068497313,4068497314,106.7116563,10.8588276,106.7118376,10.8588988
Quốc lộ 1,tertiary,4068497314,366391075,106.7118376,10.8588988,106.7120366,10.8589874
Quốc lộ 1,tertiary,366391075,366413477,106.7120366,10.8589874,106.7130099,10.8595033
Quốc lộ 1,tertiary,366413477,366453198,106.7130099,10.8595033,106.7138238,10.8599238
Quốc lộ 1,tertiary,366453198,4068495475,106.7138238,10.8599238,106.7148358,10.8604458
Quốc lộ 1,tertiary,4068495475,370557497,106.7148358,10.8604458,106.7151523,10.8606177
Quốc lộ 1,trunk,2240985479,2240979343,106.7227673,10.8648149,106.7209153,10.8639304
Quốc lộ 1,trunk_link,2338831829,2240992099,106.7233611,10.8660953,106.723437,10.8658338
Quốc lộ 1,trunk_link,2240992099,4068481142,106.723437,10.8658338,106.7234543,10.8657245
Quốc lộ 1,trunk_link,4068481142,2240992075,106.7234543,10.8657245,106.7234508,10.8656241
Quốc lộ 1,trunk_link,2240992075,4068481146,106.7234508,10.8656241,106.723436,10.8655369
Quốc lộ 1,trunk_link,4068481146,4068481143,106.723436,10.8655369,106.7234049,10.8654518
Quốc lộ 1,trunk_link,4068481143,2240992088,106.7234049,10.8654518,106.7233611,10.865373
Quốc lộ 1,trunk_link,2240992088,4068481144,106.7233611,10.865373,106.7233021,10.8653011
Quốc lộ 1,trunk_link,4068481144,2240992110,106.7233021,10.8653011,106.7232311,10.8652269
Quốc lộ 1,trunk_link,2240992110,2338831811,106.7232311,10.8652269,106.7231622,10.8651526
Quốc lộ 1,tertiary,370557496,4945644022,106.7191154,10.862682,106.7194493,10.8628494
Quốc lộ 1,tertiary,4945644022,5769562184,106.7194493,10.8628494,106.7199597,10.8631129
Quốc lộ 1,tertiary,5769562184,5769562181,106.7199597,10.8631129,106.7201471,10.8632096
Quốc lộ 1,tertiary,5769562181,2240979347,106.7201471,10.8632096,106.7208662,10.8635808
Quốc lộ 1,tertiary,2240979347,4945643920,106.7208662,10.8635808,106.7211033,10.8636942
Quốc lộ 1,tertiary,4945643920,2240992089,106.7211033,10.8636942,106.7212371,10.8637532
Quốc lộ 1,tertiary,2240992089,5769613632,106.7212371,10.8637532,106.7217566,10.8640098
Quốc lộ 1,tertiary,5769613632,5769562271,106.7217566,10.8640098,106.7218553,10.8640585
Quốc lộ 1,tertiary,5769562271,2240992093,106.7218553,10.8640585,106.7221791,10.8642368
Quốc lộ 1,tertiary,2240992093,5769562190,106.7221791,10.8642368,106.7226914,10.8645045
Quốc lộ 1,tertiary,5769562190,2240992082,106.7226914,10.8645045,106.7228553,10.8645902
Quốc lộ 1,tertiary,2240992082,2240992087,106.7228553,10.8645902,106.7234193,10.8648541
Quốc lộ 1,tertiary,2240992087,1797562624,106.7234193,10.8648541,106.7236978,10.8649726
Quốc lộ 1,trunk,2240979393,2240979385,106.677018,10.8617575,106.67578,10.8618095
Quốc lộ 1,trunk,2240979385,2240979362,106.67578,10.8618095,106.6754261,10.8618182
Quốc lộ 1,trunk,2240979362,2240979341,106.6754261,10.8618182,106.6748052,10.8618299
Quốc lộ 1,trunk,2240979341,4069455199,106.6748052,10.8618299,106.6738113,10.8618315
Quốc lộ 1,trunk,4069455199,2240979400,106.6738113,10.8618315,106.6712944,10.861785
Quốc lộ 1,trunk,2240979400,3164009009,106.6712944,10.861785,106.6709533,10.8617766
Quốc lộ 1,trunk,3164009009,2240979367,106.6709533,10.8617766,106.6701808,10.8617682
Quốc lộ 1,trunk,2240979368,4069455197,106.6698565,10.8617614,106.6685287,10.8617463
Quốc lộ 1,trunk,4069455197,2687996773,106.6685287,10.8617463,106.6671551,10.8617479
Quốc lộ 1,trunk,2687996773,5767136176,106.6671551,10.8617479,106.6667721,10.8617459
Quốc lộ 1,trunk,5767136176,5767136268,106.6667721,10.8617459,106.6665642,10.8617448
Quốc lộ 1,trunk,5767136268,2240979377,106.6665642,10.8617448,106.6663817,10.8617438
Quốc lộ 1,trunk,2240979377,2240979381,106.6663817,10.8617438,106.6653626,10.8617444
Quốc lộ 1,trunk,5655597835,4069492279,106.6548877,10.861973,106.6546184,10.861991
Quốc lộ 1,trunk,4069492279,5767074242,106.6546184,10.861991,106.6541628,10.8620129
Quốc lộ 1,trunk,5767074242,5767074235,106.6541628,10.8620129,106.6539052,10.8620253
Quốc lộ 1,trunk,5767074235,3164009013,106.6539052,10.8620253,106.653089,10.8620645
Quốc lộ 1,trunk,3164009013,2210883952,106.653089,10.8620645,106.6527973,10.8620703
Quốc lộ 1,trunk,2210883952,2247676296,106.6527973,10.8620703,106.6525178,10.8620515
Quốc lộ 1,tertiary,2247676286,4069456131,106.6474177,10.8608758,106.6476464,10.8609604
Quốc lộ 1,tertiary,4069456131,2247676290,106.6476464,10.8609604,106.6486537,10.8614954
Quốc lộ 1,tertiary,2247676290,4069456130,106.6486537,10.8614954,106.648919,10.8616217
Quốc lộ 1,tertiary,4069456130,2247676298,106.648919,10.8616217,106.6491383,10.8617133
Quốc lộ 1,tertiary,2247676298,5765428370,106.6491383,10.8617133,106.6492881,10.8617651
Quốc lộ 1,tertiary,5765428370,4069456124,106.6492881,10.8617651,106.6493742,10.8617948
Quốc lộ 1,tertiary,4069456124,4069456123,106.6493742,10.8617948,106.6495715,10.8618503
Quốc lộ 1,tertiary,4069456123,5765428381,106.6495715,10.8618503,106.6496894,10.8618789
Quốc lộ 1,tertiary,5765428381,2247676288,106.6496894,10.8618789,106.6497805,10.861901
Quốc lộ 1,tertiary,2247676288,5765428388,106.6497805,10.861901,106.6498425,10.8619111
Quốc lộ 1,tertiary,5765428388,4069456122,106.6498425,10.8619111,106.6500268,10.8619411
Quốc lộ 1,tertiary,4069456122,2247676293,106.6500268,10.8619411,106.6502956,10.8619645
Quốc lộ 1,tertiary,2247676293,4069456119,106.6502956,10.8619645,106.6505366,10.8619701
Quốc lộ 1,tertiary,4069456119,2247676291,106.6505366,10.8619701,106.6508054,10.8619636
Quốc lộ 1,tertiary,2247676291,4069456121,106.6508054,10.8619636,106.6511101,10.8619502
Quốc lộ 1,tertiary,4069456121,4069456120,106.6511101,10.8619502,106.6514117,10.8619369
Quốc lộ 1,tertiary,4069456120,5767074531,106.6514117,10.8619369,106.6518912,10.8619067
Quốc lộ 1,tertiary,5767074531,4069456114,106.6518912,10.8619067,106.6520273,10.8618981
Quốc lộ 1,tertiary,4069456114,2247676292,106.6520273,10.8618981,106.6524973,10.8618878
Quốc lộ 1,tertiary,2247676292,5765425823,106.6524973,10.8618878,106.6525612,10.8618845
Quốc lộ 1,tertiary,5765425823,5765425824,106.6525612,10.8618845,106.6527981,10.8618721
Quốc lộ 1,tertiary,2210883952,2247676289,106.6527973,10.8620703,106.6525174,10.8621261
Quốc lộ 1,tertiary,2247676289,2247676284,106.6525174,10.8621261,106.6514351,10.8621776
Quốc lộ 1,tertiary,2247676284,5767074555,106.6514351,10.8621776,106.651262,10.8621833
Quốc lộ 1,tertiary,5767074555,2247676299,106.651262,10.8621833,106.6508191,10.862198
Quốc lộ 1,tertiary,2247676299,4069456138,106.6508191,10.862198,106.6504342,10.8622002
Quốc lộ 1,tertiary,4069456138,2247676287,106.6504342,10.8622002,106.6501042,10.8621815
